,author,cid,text,time,search_query,video_id,word_count,char_lengh,n_avg_word,n_numerics,upper_case,time_tag,urls_tag,hash_tag,emoji_tag,polarity,subjectivity,sentiment
8764,Vishnupriyan kp,UgwdbOauli9hUJI4e8R4AaABAg,i love this video 😁﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,5,20,3.2,0,0,,,,😁,0.5,0.6,positive
8765,Jolly Stephen,UgxCvwf_TSW_Xkrfb854AaABAg,It's because of stupid teachers that the students get offended don't feel like studying..﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,14,90,5.5,0,0,,,,,-0.8,1,negative
8766,Davann Chhin,UgxwECbLyyfsZXXopr94AaABAg,This topic was on my national exam I wish I watched it earlier﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,13,63,3.923076923,0,2,,,,,0,0,neutral
8767,hey yo,UgwRMfOiPc_4CM01WJN4AaABAg,"Akıllıca olan 86.400$ bırakıp, bir günü yani 86.400 saniye yi seçmek mi? Yanılıyorsunuz. İnsanlar ömürlerini çalışarak heba ediyorlar. Nedeni ise bir gün o 86.400$ sahip olmak. Bunun için hiç tereddüt etmeden o günü önemsemeden parayı seçmelidir. Çünkü günün sonunda para bittiğinde 'keşke günüm geri gelse,' diyecektir. Böylelikle ömrünün geri kalanını para kazanmak için çalışmak gibi bir aptallık yapmazlar çünkü bilirler ki ömrünün sonunda 'keşke çalıştığım zamanlar geri gelse,' diyecektir. Ve bu şekilde paranın ne kadar gereksiz, zamanın ve o zamanda edindiğimiz bir kaç bilginin paradan daha değerli olduğunu anlayacaktır. Yani demek istediğim insanlar hatalar yaptıkça doğruyu bulabilirler. Bu yüzden en mantıklı seçim 86.400 saniyeyi reddedip 86.400$ seçmektir.﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,107,772,6.224299065,0,0,,,,,0,0,neutral
8768,atulit gola,UgwJIAb73DB9dFMj7Oh4AaABAg,thanks from bottom of my heart﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,6,31,4.333333333,0,0,,,,,0.2,0.2,positive
8769,Franceona Fiona,UgzkaMwGiJa0JK04eKJ4AaABAg,thank a lot for this video﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,6,27,3.666666667,0,0,,,,,0,0,neutral
8770,Harsh Anadkat,UgwNtSAJkpSPadkB-4t4AaABAg,This is one of the BEST motivating videos I've ever seen!!!﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,11,60,4.545454545,0,1,,,,,1,0.3,positive
8771,FABIOh1976,UgzM6outp7dgiNgPd9Z4AaABAg,Thanks for putting the time to make this video﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,9,47,4.333333333,0,0,,,,,0.2,0.2,positive
8772,Wan Udyn,UgwsA6z0ngJmX2GBR4p4AaABAg,Im always sleepy so i rather sleep than read books..﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,10,53,4.4,0,0,,,,,0,0,neutral
8773,christian jacob leongson,UgytSdHiUgN3a2lEPZl4AaABAg,Any playlist like this in spotify?﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,6,35,5,0,0,,,,,0,0,neutral
8774,Lisa Sim,UgxCLCg4UYc_SNbzVxJ4AaABAg,"Most truths are self evident.The only problem I have with this video is that they are equating success with money.However,I must argue for balance.We definately must'nt take our time for granted, but family,friends and self fufillment aare equally important in life.Just make sure it's all worth it!﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,47,300,5.404255319,0,1,,,,,0.3333333333,0.5814814815,positive
8775,Ana Jade,UgxoCKvL1OEhVGtIbOZ4AaABAg,"We don't learn just from books, we learn from life. You absorve knowledge from your own experiences, even, and as it's said in the video, partying with friends. Nobody is better than the others because he/she reads more books 😂. However, I understand the concept of the video, and yes, in fact, reading books is very important, but it's not the key to the success, and it's not because of that that Oprah has the influence and power she has.﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,80,442,4.5375,0,1,,,,😂,0.4033333333,0.6666666667,positive
8776,ankit wadhwa,UgxH94EOCpPxDpO9oA94AaABAg,Why the person is yelling ?﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,6,28,3.833333333,0,0,,,,,0,0,neutral
8777,JD AroundTheWorld,Ugxr2yKOb5v-aEKW9pN4AaABAg,"Great video guys, people out there that don't like reading, like me. Reading is only one form of learning. Find out how you learn the best and go all in on that.﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,32,162,4.09375,0,0,,,,,0.6,0.6833333333,positive
8778,Abdurrahman Kareem,UgzIS-l78QJ5CjtXrbh4AaABAg,I'm so glad YouTube suggested I'm more glad i chose to play it Please keep doing it﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,17,84,4,0,0,,,,,0.5,0.8333333333,positive
8779,sufyan qureshi,Ugy_mLtS436s4zDyMY54AaABAg,Best Motivational video regarding study i've ever seen﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,8,55,6,0,0,,,,,1,0.3,positive
8780,Keerthan N Shetty,UgzPo2XbPwIxFLnEOwd4AaABAg,"Bill Gates, Steve Jobs, left school, lol﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,7,41,5,0,0,,,,,0,0,neutral
8781,Arinbalika,UgwlqMTvzwzH7We_y5R4AaABAg,few years ago i felt the same way and from that day i'm continuously trying for batter me. and i think im successful cause i was a bad student who have no interest in study but now i'm a geography honours student. i think all the time is i can do everything.﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,52,259,4,0,0,,,,,-0.0375,0.4604166667,negative
8782,Ketan deshmukh,Ugxk6VakqKFXWpAuIqN4AaABAg,Really loved this channel﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,4,26,5.75,0,0,,,,,0.7,0.8,positive
8783,CMY Beats,UgyXEAJVAf-nJlz042N4AaABAg,I don't know but i got tears﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,7,29,3.285714286,0,1,,,,,0,0,neutral
8784,BZARS,UgzBCQqpOaaa8S082lZ4AaABAg,"So I was wondering if you have a more direct way to comunicate, I would really like to make buisness with you guys !﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,24,117,3.916666667,0,2,,,,,0.2833333333,0.3666666667,positive
8785,Raj Bains,UgwiplFEml07sBhl_c14AaABAg,dammm...... get goosebumps﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,3,27,8.333333333,0,0,,,,,0,0,neutral
8786,ryzer04 Rodrigo,Ugye_covgDCZE7NFCnx4AaABAg,I don't know what i need to say but this video are give me a learning to be a true man...thanks﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,21,96,3.619047619,0,1,,,,,0.35,0.65,positive
8787,parvathi Mudundi,UgxMm37nGtiy6EL-4Ut4AaABAg,if all the people become successful then who will guard your country and who will clean toilets﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,17,96,4.705882353,0,0,,,,,0.5583333333,0.825,positive
8788,Arul Selvan,Ugwd0Y93zsg776ebX7l4AaABAg,FANTASTIC!!! it's really really awesome! powerful words﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,7,56,7.142857143,0,1,,,,,0.69375,0.9666666667,positive
8789,Kalongwewe,Ugzp1U6Iuaoeq_EgBZl4AaABAg,"The speech is so fuckin powerful, backed by two different voices make it better than just one voice, but the most important is both two of them are speaking every words through a tough way so it sounds more dramatic and attractive﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,42,231,4.523809524,0,0,,,,,0.1722222222,0.6916666667,positive
8790,El Cee,Ugw2L2nsklVl99hGdmF4AaABAg,Why do they have to fucking shout like wtf I cant focus on the message the voices are annoying AF﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,20,98,3.95,0,2,,,,,-0.6333333333,0.9,negative
8791,Rishabh Singh,UgzX9y0u4z6XR1t_uWd4AaABAg,I going to try my best to become a successful person from today!!!!﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,13,68,4.307692308,0,1,,,,,0.875,0.625,positive
8792,heba ghazy,Ugzom4NFZwJ6uVPrkGN4AaABAg,Oh god so motivated thank you﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,6,30,4.166666667,0,0,,,,,0,0,neutral
8793,Soni Hardik,UgxN4J0QNTFk-qZm4Fd4AaABAg,I have not certainly wasted my 607 seconds for watching this inspirational video.﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,13,82,5.384615385,1,1,,,,,0.3,0.5,positive
8794,Oh I'm Gee,UgzPG6PkzYLIROoCP-94AaABAg,im reading the comments on youtube everyday﻿,1 year ago (edited),howtoimproveyourself,lkDBImBAmN0,7,44,5.428571429,0,0,,,,,0,0,neutral
8795,Shreyansh Roy,UgxpZnZXjyV7bZsuzX14AaABAg,OMG what is it???? Amazing SERIOUSLY.﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,6,38,5.5,0,2,,,,,0.6,0.9,positive
8796,Ragavendar Elumalai,UgxO13PkJ339MLA33tR4AaABAg,Don't shout in the other videos guys﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,7,37,4.428571429,0,0,,,,,-0.125,0.375,negative
8797,Jerwin Miranda,UgyCStlrFe6H1Ey7fdZ4AaABAg,its like slapping me all over again lmao﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,8,41,4.25,0,0,,,,,0,0,neutral
8798,Baljeet Singh,UgxT8dGHYoi4M9gOi5l4AaABAg,why you are all count the happiness with success ???﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,10,53,4.4,0,0,,,,,0.5,0.1,positive
8799,Ayu Ashari,UgwnET0h3Y1gc8JS-vh4AaABAg,wow this vid just show up at the perfect time. thank you so much﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,14,65,3.714285714,0,0,,,,,0.55,1,positive
8800,Zoop Kool,UgzV1XS3mxyU7Vnw7fN4AaABAg,I have totally blown up. This has changed my perspective.﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,10,58,4.9,0,1,,,,,0,0.75,neutral
8801,john human,UgyAy1tH896VyWrM6Jh4AaABAg,But time is just what we created there is no time all this thinf us happening right now-scientist﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,18,98,4.5,0,0,,,,,0.2857142857,0.5357142857,positive
8802,Diego Michels,Ugwg98HS7a_5Nbrq0dp4AaABAg,video terkeren yang pernah ane tonton﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,6,38,5.5,0,0,,,,,0,0,neutral
8803,Devansh Pandey,UgxU521i9BTwNg8_Xrp4AaABAg,Best motivational video ❤👏﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,4,27,6,0,0,,,,❤👏,1,0.3,positive
8804,Ezallity Desu,UgxGVpt3ULzZxOfacJV4AaABAg,"You was wrong dude, the richest man in the world is rothschild not bill gates lol...﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,16,85,4.375,0,0,,,,,-0.5,0.9,negative
8805,L C C,UgzbQynj7x8joCehcWN4AaABAg,to everyone. i believe in me & you dont stop even after you see results. i believe in us.﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,19,90,3.789473684,0,0,,,,,0,0,neutral
8806,Sean Hand,UgwnLkZ2D8vvr8eGz9F4AaABAg,Freaking voice on a screen telling me how to live my life. Im going back to killing people because i love doing it. Now i had a dream to kill people i hate... Here i go now. Sharpens knife﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,39,189,3.871794872,0,0,,,,,-0.04090909091,0.5,negative
8807,binggirl garcia,UgxVODipqjJ8Z7nAQZV4AaABAg,thanks for this😊 i am motivated now..﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,7,38,4.571428571,0,0,,,,😊,0.2,0.2,positive
8808,Sean Hand,UgyMC6NTjlcsbkyTTjJ4AaABAg,I am my own worst in me﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,7,24,2.571428571,0,1,,,,,-0.2,1,negative
8809,Chetana Naik,UgwZjVwwbMmOtg08CSx4AaABAg,The message is very good but all the screaming and overly intense music ruined my will to watch it after a few minutes. I lowered the volume and just read through the rest of it.﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,35,179,4.142857143,0,1,,,,,0.3033333333,0.6266666667,positive
8810,Dragonore gaming,UgwTQA8g12s7DFVAqLV4AaABAg,Now I understand the true meaning of the universe STUDYING﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,10,59,5,0,2,,,,,0.35,0.65,positive
8811,Indian channel,Ugy7wFCeRjajyyaKK7p4AaABAg,STOP!!! DON'T SCROLL AND DON'T LET PASSED YOUR SINGLE SEC! GO BACK FOR YOUR WORK﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,15,81,4.466666667,0,15,,,,,-0.06547619048,0.2714285714,negative
8812,joey joestar,UgzgToS_P3z3wAWyVU94AaABAg,I will say reading has a drastic effect on intelligence but that old adage knowledge equates to power or even money is false. .﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,24,128,4.375,0,1,,,,,-0.15,0.4,negative
8813,joey joestar,UgyeFKhelelXCliEerN4AaABAg,The best version yourself is in an alternate universe.﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,9,55,5.222222222,0,0,,,,,0.5,0.15,positive
8814,Hannah Marie,UgwPweDpFuJYnqK4OLp4AaABAg,This got me at the first sentence﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,7,34,4,0,0,,,,,0.25,0.3333333333,positive
8815,Ishan Bharadwaj,UgwU6U_nM7WOidpP3NB4AaABAg,I want to be able to speak the way you do. Powerful!﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,12,53,3.5,0,1,,,,,0.5,0.625,positive
8816,grubaaa,UgxUECtZST1dFVwxlmR4AaABAg,"When you spend all that time try to do better and better, where is the time to do things you really enjoy in your life? Sometimes experiences can be better than money and succses. I'd like you to think about that too.﻿",1 year ago (edited),howtoimproveyourself,lkDBImBAmN0,42,218,4.214285714,0,0,,,,,0.475,0.5,positive
8817,Anjan Pramanick,UgwfbS8TPYYNmS-79G94AaABAg,don't waste your time in reading the comments!﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,8,47,5,0,0,,,,,-0.2,0,negative
8818,POOPIE DOPPIE,UgwOA9GD-mJsehqSAC54AaABAg,"before the video Eats half of a cheese burger after the video Eats the other half, 5 large pizzas, 3 KFC buckets, and a cookie :)﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,26,130,4.038461538,2,1,,,,,0.05119047619,0.4273809524,positive
8819,Ammy Alisher,UgyZDSC3Aid-tbmfNPZ4AaABAg,Thanks for motivating all of uss😄😄﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,6,35,5,0,0,,,,😄😄,0.2,0.2,positive
8820,Zahid Bhai,UgwKy-fAAYuxIUKTY5p4AaABAg,i like the way which u expressed you have ability you can motivate to other people by you speaking nice﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,20,104,4.25,0,0,,,,,-0.125,0.375,negative
8821,Mohammad Adil,Ugz5di9WElxuF6GjCP94AaABAg,It's damm inspirational﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,3,24,7.333333333,0,0,,,,,0,0,neutral
8822,Ibad Taylor,UgygqmlPnSUQn3o_e4d4AaABAg,"""The more you learn, the more you EARN"", this words so inspired me!﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,13,68,4.307692308,0,1,,,,,0.5,0.5,positive
8823,sowrabha Chakravarthula,UgzSprQP-j6AYbiDrXx4AaABAg,if we don't have any goal?﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,6,27,3.666666667,0,0,,,,,0,0,neutral
8824,Friends Making,UgynzJjKTRVyn7peO9l4AaABAg,Really it's videos good﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,4,24,5.25,0,0,,,,,0.2,0.2,positive
8825,Desiree Monzon,UgwIxGNIvEx5F6_iFpd4AaABAg,"Learning doesn't only come from reading books though. You have to go out, socialize, and experience other things as well. 🙂﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,21,124,4.952380952,0,0,,,,🙂,-0.0625,0.6875,negative
8826,someones ones,UgyXg-YcmHuezfpxDY54AaABAg,I'm watching this while lying on my bed﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,8,40,4.125,0,0,,,,,0,0,neutral
8827,Nguyen Thi My Ngoc,UgyzC6aRfXvdJfDPc9F4AaABAg,"The more videos you make, the more I believe in myself. The words you use and the ways you try to express to people are so so so strong and full of power. Thank you !﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,36,167,3.666666667,0,1,,,,,0.4677083333,0.5708333333,positive
8828,Rania Zaheer,UgwE4QUIRqzi-tYqXiR4AaABAg,"i was kind of upset, but after watching it,it really helped.me stand up again for my dream.﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,17,92,4.470588235,0,0,,,,,0.4,0.55,positive
8829,Zaynab Zaira,UgwJtBDkoPR5e-Tbsgh4AaABAg,"Loved this video to infinity!!!!..... It gave me a new set of energy, boosted my guts n most of all gave me the motivation n understanding dat wat i am doing now isn't helping me to get any closer to my dreams. It showed me dat i have got da most precious thing in the world n dat is TIME.... which i need to uterlize to become da person i wanna become..... !!!!!!!!! Thank you for making such a video n pliz keep making such in da future.... 😊﻿",1 year ago (edited),howtoimproveyourself,lkDBImBAmN0,89,445,4.011235955,0,1,,,,😊,0.3920454545,0.5474431818,positive
8830,Klenz Larz,UgyIxiMvrNR--DfLiQZ4AaABAg,"the more you learn,the more you know that its better being alone than be with somebody that dont understand you﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,20,112,4.65,0,0,,,,,0.5,0.5,positive
8831,fathia,UgxDn6wnPoGDpTMV4oZ4AaABAg,this is so emotionally heartwarming﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,5,36,6.4,0,0,,,,,0,0.65,neutral
8832,jessy_jain jj,UgyyYjID-T98e-a26IV4AaABAg,"Ohhhh damn inspiring it is ......... fabulous, greatly appreciatable......just mind blowing﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,11,92,7.454545455,0,0,,,,,0.5666666667,0.9166666667,positive
8833,Sabrina -,Ugx9tOxqxuT9z4SHMcJ4AaABAg,"Because when you start becoming the best version of yourself, you'll start noticing and seeing the most valuable truths in life. Man this video really helped me in my relationship with the Lord Jesus. Great truths in that video. Motivated me for sure. ﻿",1 year ago (edited),howtoimproveyourself,lkDBImBAmN0,44,253,4.772727273,0,0,,,,,0.575,0.5814814815,positive
8834,THE VLOOGER'S,Ugz4aj1xbKgxqJjnUEh4AaABAg,I. Got inspired my life changed I will study and I will do my best﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,15,67,3.533333333,0,3,,,,,0,0,neutral
8835,Hanza Bachtiar,UgyWaTp5RKI4Xkp8Md54AaABAg,I want to be batman﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,5,20,3.2,0,1,,,,,0,0,neutral
8836,Learn English,Ugy6bJuV0R7Y1e9NVUt4AaABAg,"need the definition of a successful person, who are successful? why someone would be called successful? help, anyone?﻿",1 year ago,howtoimproveyourself,lkDBImBAmN0,18,118,5.611111111,0,0,,,,,0.75,0.95,positive
8837,keil riz,UgwDXhSj1MMb3d7FW-p4AaABAg,maybe if youtube have star for a video I'll give this 8.5 from 10﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,14,66,3.785714286,0,0,,,,,0,0,neutral
8838,steveirwin06,UgxypB3k04ekvU-Afj54AaABAg,They forgot Aaron Schwartz﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,4,27,6,0,0,,,,,0,0,neutral
8839,MEDXY AEGON,Ugx9hsPopeARySoH5NN4AaABAg,It's very motivational video.. 👍👍👍👍👍﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,5,37,6.6,0,0,,,,👍👍👍👍👍,0.2,0.3,positive
8840,Horners Homeland,UgxF0fLiKMMikuGHW714AaABAg,"When I was 12, I had a talent which was art painter and I was the best artist in my whole school later I gave it up because I lived with a toxic people. At age of 14 I wanted to be an athlete (runner) and I was the fastest runner in my whole school later I gave it up because of corruption they made.now I finished my Master of science but still some toxic people surrounded me. I'm gonna make my last fight to survive this. Plz pray for me struggling 🙏🏽﻿",1 year ago (edited),howtoimproveyourself,lkDBImBAmN0,93,455,3.903225806,1,9,,,,🙏,0.2333333333,0.1944444444,positive
8841,Chashme Badoor,UgzW7ad2mP_ntc2ex8l4AaABAg,Dude awesome clip taughts so true and it touches my heart deeply!﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,12,66,4.583333333,0,0,,,,,0.675,0.825,positive
8842,Karthi Keyan,Ugz4aUWW70cMYiuT9iV4AaABAg,Your voice give energy﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,4,23,5,0,0,,,,,0,0,neutral
8843,David Mallar,UgyelfqQqtwPyFdUTp14AaABAg,"Maybe my dream is not to be Bill Gates or buffet other word's RICH, or to be smart ass, anyway all that knowledge I learn in my life will disappear when I die same like that time I used partying with friend's, traveling, playing game's. Rich people like Bill Gates or Warren Buffet they have money that can't be spend in 11 lives, so they don't need to work all day for money and they have much more time to read different things.﻿",1 year ago (edited),howtoimproveyourself,lkDBImBAmN0,83,431,4.204819277,1,4,,,,,0.1174107143,0.5178571429,positive
8844,Ashfaq Rahman,Ugxakrn_NX-g4SFE3a14AaABAg,which books we can read ?﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,6,26,3.5,0,0,,,,,0,0,neutral
8845,Vibhas Kulkarni,UgyJaMtdym98qy7QeT54AaABAg,Feel sorry for those 1000 poor pessimists who gave thumbs down 😅😅😅😅😅﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,12,69,4.833333333,1,0,,,,😅😅😅😅😅,-0.3518518519,0.6296296296,negative
8846,Nikhil Chauhan,Ugw8uWwXhqr7-ewTY994AaABAg,Life is so much then being controlled by the lust for money. The conscience convinces you that what you are doing is for the humanity but it's fooling you for luxury. Money is like an invisible cage. It gives you power to do things you want but being in a cage. Mind is way much more controlling than these people think﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,61,320,4.262295082,0,0,,,,,0.35,0.35,positive
8847,praveen shrestha,Ugynih4q37n8QmEF4qp4AaABAg,Do you have anything new except these fb quotes!!﻿,1 year ago,howtoimproveyourself,lkDBImBAmN0,9,50,4.666666667,0,0,,,,,0.1363636364,0.4545454545,positive
